clause_id,source_doc,domain,raw_text,word_count,pattern_label
C04145,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"The Parties shall enter into a pharmacovigilance agreement with respect to the Products (the ""Pharmacovigilance Agreement"")",16,spacy_sentence
C04146,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"If there is any conflict between this Agreement and the Pharmacovigilance Agreement solely with respect to adverse events and patient safety, the Pharmacovigilance Agreement will prevail, and with respect to all other matters, this Agreement will prevail",37,spacy_sentence
C04147,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"SHIPMENT AND RISK OF LOSS Supplier shall ship the Products ordered by CUTANEA hereunder [***]. Title to, and risk of loss for, Product, shall transfer from Supplier to CUTANEA upon [***]. [***]",32,numbered_clause
C04148,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"WARRANTIES 5.1 Conformity with Specifications. Supplier warrants that all Products sold pursuant to this Agreement will have been Manufactured in accordance with the Specifications for the release of the Product. 9 [***] = CERTAIN CONFIDENTIAL INFORMATION CONTAINED IN THIS DOCUMENT, MARKED BY BRACKETS, HAS BEEN OMITTED BECAUSE THE INFORMATION (I) IS NOT MATERIAL AND (II) WOULD BE COMPETITIVELY HARMFUL IF PUBLICLY DISCLOSED",62,numbered_clause
C04149,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,Supplier shall bear sole responsibility for the validity of all test methods and appropriateness of all Specifications,17,spacy_sentence
C04150,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"In addition, Supplier shall bear sole responsibility for all regulatory approvals, filings, and registrations and adequacy of all validation, stability, and preservative efficacy studies including responsibility for adequacy of all validation, stability, and preservative effectiveness studies performed by Supplier on behalf of CUTANEA",43,spacy_sentence
C04151,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"Supplier warrants that it has obtained and shall maintain any and all necessary approvals, licenses and permits necessary to perform its obligations under this Agreement",25,spacy_sentence
C04152,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,CUTANEA warrants that it has obtained any and all necessary approvals from all applicable Governmental or Regulatory Authorities necessary to distribute all Products under this Agreement,26,spacy_sentence
C04153,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"Subject to CUTANEA's compliance with the provisions set forth in Section 5.2 and Section 5.4 hereof, Supplier warrants that all Products Manufactured, held for sale, sold and shipped pursuant to this Agreement shall have been Manufactured and shipped by Supplier in compliance with applicable FDA regulations and current Good Manufacturing Practices as that term is defined under the Act",59,spacy_sentence
C04154,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"CUTANEA warrants that all labeling copy and other material developed or produced by CUTANEA for use in connection with the Products and artwork approved, designated or supplied by CUTANEA shall be in compliance with all applicable laws and governmental regulations",40,spacy_sentence
C04155,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"Compliance with all federal, state, and local laws and regulations concerning Specifications for packaging and labeling provided by CUTANEA shall be the sole responsibility of CUTANEA",26,spacy_sentence
C04156,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,Supplier warrants that all packaging and labeling services performed hereunder will be in accordance with CUTANEA's Specifications,17,spacy_sentence
C04157,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"CUTANEA hereby warrants to Supplier that, to CUTANEA's knowledge, all CUTANEA labeling and artwork related to the Product do not violate or infringe any patent, copyright or trademark laws, and agrees to indemnify Supplier, its employees, officers, directors and representatives for any claim, loss or damage including reasonable attorney's fees paid or incurred by any of them in connection therewith",60,spacy_sentence
C04158,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"Supplier shall use its commercially reasonable efforts to permit CUTANEA to have access to Supplier's (and its agents' and subcontractors') facilities upon reasonable notice, during normal business hours for any reasonable purpose, including compliance with current Good Manufacturing Practices and the Act",42,spacy_sentence
C04159,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,Such access shall in no way give CUTANEA the right to any of Supplier's confidential or proprietary information not related to this Agreement or used in the Manufacture of any Product,31,spacy_sentence
C04160,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"Without limiting the generality of the foregoing, but subject to the Quality Agreement, Supplier shall use its commercially reasonable efforts to permit CUTANEA to conduct, once annually during the Term, one quality assurance and Manufacturing costs audit for any reasonable purpose, including access to those portions of Supplier's (and its agent's and subcontractor's) facilities where services are conducted under this Agreement, upon reasonable advance notice and at reasonable times during regular business hours (an ""Annual Audit"")",76,spacy_sentence
C04161,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,Supplier shall not charge CUTANEA for time and expenses incurred by Supplier (or its agents and subcontractors) in connection with an Annual Audit,23,spacy_sentence
C04162,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"For purposes of this subsection, CUTANEA shall ensure that its duly authorized agents and representatives involved in the audit have signed or are otherwise bound to maintain the confidentiality of Confidential Information learned as a result of the audit in accordance with Section 9 and CUTANEA shall be liable for any breach of such obligation by such agents or representatives",60,spacy_sentence
C04163,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"Supplier represents and warrants to CUTANEA that, as of the Effective Date, to the best of Supplier's knowledge, information and belief, Supplier is not infringing (and does not guarantee that under its knowledge is infringing) upon any Third Party patent or the intellectual property rights of any Third Party relating to the Products",53,spacy_sentence
C04164,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"In addition, Ferrer can make no representations or warranties regarding any possible future infringement of Supplier Patent by a Third Party nor guarantee that the Products do not infringe future patents and/or any intellectual property right of a Third Party",40,spacy_sentence
C04165,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"EXCEPT AS OTHERWISE EXPRESSLY SET FORTH IN THIS AGREEMENT, SUPPLIER MAKES NO REPRESENTATIONS AND EXTENDS NO WARRANTIES OF ANY KIND, EITHER EXPRESS OR IMPLIED, INCLUDING ANY EXPRESS OR IMPLIED WARRANTIES OF MERCHANTABILITY OR FITNESS FOR A PARTICULAR PURPOSE",38,spacy_sentence
C04166,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"EXCEPT AS OTHERWISE EXPRESSLY SET FORTH IN THIS AGREEMENT, IN NO EVENT WILL EITHER PARTY BE LIABLE FOR ANY SPECIAL, INDIRECT, CONSEQUENTIAL, OR INCIDENTAL DAMAGES, INCLUDING LOST PROFITS, HOWEVER CAUSED AND ON ANY THEORY OF LIABILITY, ARISING IN ANY WAY OUT OF THIS AGREEMENT",44,spacy_sentence
C04167,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"THIS LIMITATION OF LIABILITY WILL APPLY EVEN IF A PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES, AND NOTWITHSTANDING ANY FAILURE OF ESSENTIAL PURPOSE OF ANY LIMITED REMEDY PROVIDED HEREIN",32,spacy_sentence
C04168,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"Each of the parties, to the best of its knowledge, hereby represents, warrants, certifies and covenants that it is not debarred under Section 306 of the Act or similar local law",31,spacy_sentence
C04169,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"In the event that a party becomes debarred, the debarred party agrees to notify the other party immediately if the same affects Supplier's ability to lawfully supply the Products or CUTANEA's ability to lawfully purchase the Products",37,spacy_sentence
C04170,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"5.8.2 Each of the parties represents, warrants, certifies and covenants that to the best of its knowledge it has not and will not use in any capacity the services of any individual, corporation, partnership, or association which has been convicted or debarred under Section 306 of the Act or similar local law. In the event that a party becomes aware of or receives notice of the conviction or debarment of any individual, corporation, partnership, or association providing services to such party, which relates to the execution or performance of this Agreement, Supplier agrees to notify CUTANEA immediately",97,numbered_clause
C04171,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"Notwithstanding the foregoing, CUTANEA shall have no obligation to indemnify Supplier for reasonable lawyers' fees and other legal expenses incurred by Supplier after CUTANEA has taken over the defense of such claim, ""Action or Proceeding"" in accordance with Section 10.3 unless and then only to the extent otherwise agreed to in advance in writing by CUTANEA",56,spacy_sentence
C04172,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"In the event that any claim is asserted against any party hereto, or any party hereto is made a party defendant in any action or proceeding, and such claim, action or proceeding (which shall mean any action, claim, suit, proceeding, arbitration or Governmental or Regulatory Authority action, notification, investigation or audit, hereinafter referred to as an ""Action or Proceeding"") involves a matter which is subject to a claim for indemnification under this Section, then such party (an ""Indemnified Party"") shall promptly give written notice to the other party or parties (the ""Indemnifying Party"") of such claim, Action or Proceeding",99,spacy_sentence
